,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
180,2019-06-30,12.261870162076281,10.06999622463158,15.274955005043449,12.261870162076281,12.261870162076281,0.6217750907204793,0.6217750907204793,0.6217750907204793,0.7907000898381017,0.7907000898381017,0.7907000898381017,-0.16892499911762246,-0.16892499911762246,-0.16892499911762246,0.0,0.0,0.0,12.88364525279676
181,2019-07-01,12.291283475274755,9.45600734599754,14.421329285560567,12.291283475274755,12.291283475274755,-0.40315398234785244,-0.40315398234785244,-0.40315398234785244,-0.2852490297846819,-0.2852490297846819,-0.2852490297846819,-0.11790495256317052,-0.11790495256317052,-0.11790495256317052,0.0,0.0,0.0,11.888129492926902
182,2019-07-02,12.320696788473226,9.33537975144358,14.557625150808843,12.320696788473226,12.320696788473226,-0.5320071365426595,-0.5320071365426595,-0.5320071365426595,-0.47056219733707405,-0.47056219733707405,-0.47056219733707405,-0.0614449392055855,-0.0614449392055855,-0.0614449392055855,0.0,0.0,0.0,11.788689651930566
183,2019-07-03,12.350110101671698,9.3810644968569,14.309341408248784,12.350110101671698,12.350110101671698,-0.4718115499995148,-0.4718115499995148,-0.4718115499995148,-0.4700813176279985,-0.4700813176279985,-0.4700813176279985,-0.0017302323715163218,-0.0017302323715163218,-0.0017302323715163218,0.0,0.0,0.0,11.878298551672183
184,2019-07-04,12.37952341487017,9.414664283772424,14.639276757999127,12.37952341487017,12.37952341487017,-0.34644448925405635,-0.34644448925405635,-0.34644448925405635,-0.4055202136586051,-0.4055202136586051,-0.4055202136586051,0.0590757244045487,0.0590757244045487,0.0590757244045487,0.0,0.0,0.0,12.033078925616113
185,2019-07-05,12.408936728068642,10.01631751034621,14.94977669884736,12.408936728068642,12.408936728068642,0.05944009441998913,0.05944009441998913,0.05944009441998913,-0.05945621655891855,-0.05945621655891855,-0.05945621655891855,0.11889631097890768,0.11889631097890768,0.11889631097890768,0.0,0.0,0.0,12.468376822488631
186,2019-07-06,12.438350041267114,10.807231254563641,16.314504562511488,12.438350041267114,12.438350041267114,1.0759722164885852,1.0759722164885852,1.0759722164885852,0.9001688851270692,0.9001688851270692,0.9001688851270692,0.1758033313615159,0.1758033313615159,0.1758033313615159,0.0,0.0,0.0,13.5143222577557
187,2019-07-07,12.467763354465585,10.91687437293066,16.279884212229312,12.467763354465585,12.467763354465585,1.0187735697122273,1.0187735697122273,1.0187735697122273,0.7907000898398169,0.7907000898398169,0.7907000898398169,0.22807347987241047,0.22807347987241047,0.22807347987241047,0.0,0.0,0.0,13.486536924177813
188,2019-07-08,12.497176667664057,10.026142065868884,14.93158368341317,12.497176667664057,12.497176667664057,-0.011010950321153776,-0.011010950321153776,-0.011010950321153776,-0.2852490297837107,-0.2852490297837107,-0.2852490297837107,0.27423807946255696,0.27423807946255696,0.27423807946255696,0.0,0.0,0.0,12.486165717342903
189,2019-07-09,12.526589980862529,9.789037172024006,14.957629675971468,12.526589980862529,12.526589980862529,-0.15743750483362767,-0.15743750483362767,-0.15743750483362767,-0.47056219733695076,-0.47056219733695076,-0.47056219733695076,0.31312469250332314,0.31312469250332314,0.31312469250332314,0.0,0.0,0.0,12.369152476028901
190,2019-07-10,12.556003294061002,9.971575144004468,14.95198146457277,12.556003294061002,12.556003294061002,-0.12619188017694313,-0.12619188017694313,-0.12619188017694313,-0.4700813176279641,-0.4700813176279641,-0.4700813176279641,0.3438894374510209,0.3438894374510209,0.3438894374510209,0.0,0.0,0.0,12.429811413884059
191,2019-07-11,12.585416607259473,9.915446636024388,15.035204268583133,12.585416607259473,12.585416607259473,-0.03948110265216035,-0.03948110265216035,-0.03948110265216035,-0.40552021365899177,-0.40552021365899177,-0.40552021365899177,0.3660391110068314,0.3660391110068314,0.3660391110068314,0.0,0.0,0.0,12.545935504607312
192,2019-07-12,12.614829920457945,10.421744197587307,15.502901792063941,12.614829920457945,12.614829920457945,0.31998629067388973,0.31998629067388973,0.31998629067388973,-0.059456216560457596,-0.059456216560457596,-0.059456216560457596,0.37944250723434736,0.37944250723434736,0.37944250723434736,0.0,0.0,0.0,12.934816211131835
193,2019-07-13,12.644243233656418,11.273491210068185,16.594985283113093,12.644243233656418,12.644243233656418,1.284499519542198,1.284499519542198,1.284499519542198,0.900168885126166,0.900168885126166,0.900168885126166,0.38433063441603205,0.38433063441603205,0.38433063441603205,0.0,0.0,0.0,13.928742753198616
194,2019-07-14,12.67365654685489,11.319064515109522,16.273671728995243,12.67365654685489,12.67365654685489,1.1719859383460451,1.1719859383460451,1.1719859383460451,0.7907000898388004,0.7907000898388004,0.7907000898388004,0.3812858485072449,0.3812858485072449,0.3812858485072449,0.0,0.0,0.0,13.845642485200935
195,2019-07-15,12.703069860053361,10.227216319530367,15.455048590710053,12.703069860053361,12.703069860053361,0.08597121016012783,0.08597121016012783,0.08597121016012783,-0.28524902978235145,-0.28524902978235145,-0.28524902978235145,0.37122023994247927,0.37122023994247927,0.37122023994247927,0.0,0.0,0.0,12.78904107021349
196,2019-07-16,12.732483173251833,10.409649458036995,15.297990786812052,12.732483173251833,12.732483173251833,-0.11521827806294127,-0.11521827806294127,-0.11521827806294127,-0.4705621973368276,-0.4705621973368276,-0.4705621973368276,0.35534391927388626,0.35534391927388626,0.35534391927388626,0.0,0.0,0.0,12.61726489518889
197,2019-07-17,12.761896486450306,10.080765408340385,15.040770577682471,12.761896486450306,12.761896486450306,-0.13495717966435358,-0.13495717966435358,-0.13495717966435358,-0.470081317628016,-0.470081317628016,-0.470081317628016,0.3351241379636624,0.3351241379636624,0.3351241379636624,0.0,0.0,0.0,12.626939306785953
198,2019-07-18,12.791309799648776,10.160747870411637,15.187064812308227,12.791309799648776,12.791309799648776,-0.0932837683177007,-0.0932837683177007,-0.0932837683177007,-0.4055202136587598,-0.4055202136587598,-0.4055202136587598,0.31223644534105904,0.31223644534105904,0.31223644534105904,0.0,0.0,0.0,12.698026031331075
199,2019-07-19,12.820723112847249,10.412950090707387,15.594540584402738,12.820723112847249,12.820723112847249,0.2290530972100023,0.2290530972100023,0.2290530972100023,-0.0594562165596855,-0.0594562165596855,-0.0594562165596855,0.28850931376968775,0.28850931376968775,0.28850931376968775,0.0,0.0,0.0,13.049776210057251
200,2019-07-20,12.850136426045722,11.534819504149242,16.673300610233497,12.850136426045722,12.850136426045722,1.1660327399522266,1.1660327399522266,1.1660327399522266,0.9001688851264773,0.9001688851264773,0.9001688851264773,0.26586385482574926,0.26586385482574926,0.26586385482574926,0.0,0.0,0.0,14.01616916599795
201,2019-07-21,12.879549739244192,11.299265005937883,16.555879023842007,12.879549739244192,12.879549739244192,1.0369504841659258,1.0369504841659258,1.0369504841659258,0.7907000898383157,0.7907000898383157,0.7907000898383157,0.24625039432760987,0.24625039432760987,0.24625039432760987,0.0,0.0,0.0,13.916500223410118
202,2019-07-22,12.908963052442664,10.349657017693758,15.541662910199099,12.908963052442664,12.908963052442664,-0.05366526063318787,-0.05366526063318787,-0.05366526063318787,-0.28524902978343203,-0.28524902978343203,-0.28524902978343203,0.23158376915024415,0.23158376915024415,0.23158376915024415,0.0,0.0,0.0,12.855297791809475
203,2019-07-23,12.934925899037506,10.115587535839447,15.28029926585356,12.934925899037506,12.934925899037506,-0.24688294620395107,-0.24688294620395107,-0.24688294620395107,-0.47056219733710614,-0.47056219733710614,-0.47056219733710614,0.22367925113315507,0.22367925113315507,0.22367925113315507,0.0,0.0,0.0,12.688042952833554
204,2019-07-24,12.960888745632346,10.213937492000987,15.229832154450383,12.960888745632346,12.960888745632346,-0.24589032591987706,-0.24589032591987706,-0.24589032591987706,-0.4700813176279358,-0.4700813176279358,-0.4700813176279358,0.22419099170805876,0.22419099170805876,0.22419099170805876,0.0,0.0,0.0,12.714998419712469
205,2019-07-25,12.986851592227188,10.224399159238917,15.354003824844831,12.986851592227188,12.986851592227188,-0.17096539830477772,-0.17096539830477772,-0.17096539830477772,-0.4055202136585277,-0.4055202136585277,-0.4055202136585277,0.23455481535374995,0.23455481535374995,0.23455481535374995,0.0,0.0,0.0,12.81588619392241
206,2019-07-26,13.01281443882203,10.587702743460596,15.761657903415609,13.01281443882203,13.01281443882203,0.19648085577171331,0.19648085577171331,0.19648085577171331,-0.059456216558913415,-0.059456216558913415,-0.059456216558913415,0.25593707233062674,0.25593707233062674,0.25593707233062674,0.0,0.0,0.0,13.209295294593744
207,2019-07-27,13.038777285416872,11.874217852809469,16.861419899950207,13.038777285416872,13.038777285416872,1.1893599796792202,1.1893599796792202,1.1893599796792202,0.9001688851267882,0.9001688851267882,0.9001688851267882,0.2891910945524321,0.2891910945524321,0.2891910945524321,0.0,0.0,0.0,14.228137265096093
208,2019-07-28,13.064740132011714,11.543254400546228,16.731786456216746,13.064740132011714,13.064740132011714,1.1255226773267388,1.1255226773267388,1.1255226773267388,0.790700089837831,0.790700089837831,0.790700089837831,0.3348225874889078,0.3348225874889078,0.3348225874889078,0.0,0.0,0.0,14.190262809338453
209,2019-07-29,13.090702978606556,10.589625177871826,15.77374632533891,13.090702978606556,13.090702978606556,0.10771601170678552,0.10771601170678552,0.10771601170678552,-0.2852490297820727,-0.2852490297820727,-0.2852490297820727,0.39296504148885825,0.39296504148885825,0.39296504148885825,0.0,0.0,0.0,13.19841899031334
210,2019-07-30,13.116665825201396,10.609960297075096,15.632119332709904,13.116665825201396,13.116665825201396,-0.007196232546577704,-0.007196232546577704,-0.007196232546577704,-0.47056219733698296,-0.47056219733698296,-0.47056219733698296,0.4633659647904052,0.4633659647904052,0.4633659647904052,0.0,0.0,0.0,13.109469592654818
211,2019-07-31,13.142628671796237,10.797487895028931,15.76734170781001,13.142628671796237,13.142628671796237,0.07530311795045384,0.07530311795045384,0.07530311795045384,-0.4700813176279879,-0.4700813176279879,-0.4700813176279879,0.5453844355784417,0.5453844355784417,0.5453844355784417,0.0,0.0,0.0,13.217931789746691
212,2019-08-01,13.168591518391079,10.726451254228271,15.934066062410718,13.168591518391079,13.168591518391079,0.23247993660735125,0.23247993660735125,0.23247993660735125,-0.4055202136585913,-0.4055202136585913,-0.4055202136585913,0.6380001502659425,0.6380001502659425,0.6380001502659425,0.0,0.0,0.0,13.40107145499843
213,2019-08-02,13.19455436498592,11.154663932834072,16.503110818579913,13.19455436498592,13.19455436498592,0.6803776021098955,0.6803776021098955,0.6803776021098955,-0.05945621655814151,-0.05945621655814151,-0.05945621655814151,0.739833818668037,0.739833818668037,0.739833818668037,0.0,0.0,0.0,13.874931967095817
214,2019-08-03,13.220517211580763,12.496902114124087,17.475786505058394,13.220517211580763,13.220517211580763,1.749347318207739,1.749347318207739,1.749347318207739,0.9001688851264557,0.9001688851264557,0.9001688851264557,0.8491784330812835,0.8491784330812835,0.8491784330812835,0.0,0.0,0.0,14.969864529788502
